"","Period","Subject","MyPartner","Agent","Theta","Applet","Inv","Disclose","ProbType","ProbBarrel","Outcome","Retain","myRetention","Session","tmt","SPSubj","SPPart","Treatment"
"2722",8,22,1,1,0,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-8-22","4-8-1",1
"2723",8,23,9,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-8-23","4-8-9",1
"2724",8,24,8,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-8-24","4-8-8",1
"2725",8,25,5,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-8-25","4-8-5",1
"2726",8,26,3,1,0,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-8-26","4-8-3",1
"2727",9,1,24,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-9-1","4-9-24",1
"2728",9,2,17,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-9-2","4-9-17",1
"2729",9,3,21,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-9-3","4-9-21",1
"2730",9,4,26,1,1,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-9-4","4-9-26",1
"2731",9,5,16,1,1,0,NA,1,0,0,NA,NA,0,"4","Strategic","4-9-5","4-9-16",1
"2732",9,6,22,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-9-6","4-9-22",1
"2733",9,7,23,1,0,0,NA,1,0,0,NA,NA,0,"4","Strategic","4-9-7","4-9-23",1
"2734",9,8,19,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-9-8","4-9-19",1
"2735",9,9,14,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-9-9","4-9-14",1
"2736",9,10,20,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-9-10","4-9-20",1
"2737",9,11,15,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-9-11","4-9-15",1
"2738",9,12,25,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-9-12","4-9-25",1
"2739",9,13,18,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-9-13","4-9-18",1
"2740",9,14,9,0,NA,NA,0,NA,0.2,0.3,2,1,0,"4","Strategic","4-9-14","4-9-9",1
"2741",9,15,11,0,NA,NA,0,NA,0.1,0.2,2,0,0,"4","Strategic","4-9-15","4-9-11",1
"2742",9,16,5,0,NA,NA,1,NA,0.8,0.2,1,0,0,"4","Strategic","4-9-16","4-9-5",1
"2743",9,17,2,0,NA,NA,1,NA,0.4,0.4,3,0,0,"4","Strategic","4-9-17","4-9-2",1
"2744",9,18,13,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-9-18","4-9-13",1
"2745",9,19,8,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-9-19","4-9-8",1
"2746",9,20,10,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-9-20","4-9-10",1
"2747",9,21,3,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-9-21","4-9-3",1
"2748",9,22,6,0,NA,NA,0,NA,0.1,0.2,3,0,0,"4","Strategic","4-9-22","4-9-6",1
"2749",9,23,7,0,NA,NA,0,NA,0.2,0.3,3,0,0,"4","Strategic","4-9-23","4-9-7",1
"2750",9,24,1,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-9-24","4-9-1",1
"2751",9,25,12,0,NA,NA,0,NA,0.1,0.2,3,0,0,"4","Strategic","4-9-25","4-9-12",1
"2752",9,26,4,0,NA,NA,1,NA,0.4,0.4,2,1,0,"4","Strategic","4-9-26","4-9-4",1
"2753",10,1,21,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-10-1","4-10-21",1
"2754",10,2,26,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-10-2","4-10-26",1
"2755",10,3,23,0,NA,NA,0,NA,0.2,0.3,3,0,0,"4","Strategic","4-10-3","4-10-23",1
"2756",10,4,19,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-10-4","4-10-19",1
"2757",10,5,14,0,NA,NA,1,NA,0.8,0.2,2,1,0,"4","Strategic","4-10-5","4-10-14",1
"2758",10,6,17,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-10-6","4-10-17",1
"2759",10,7,15,0,NA,NA,0,NA,0.2,0.3,1,1,0,"4","Strategic","4-10-7","4-10-15",1
"2760",10,8,16,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-10-8","4-10-16",1
"2761",10,9,25,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-10-9","4-10-25",1
"2762",10,10,22,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-10-10","4-10-22",1
"2763",10,11,20,0,NA,NA,1,NA,0.8,0.2,2,0,0,"4","Strategic","4-10-11","4-10-20",1
"2764",10,12,24,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-10-12","4-10-24",1
"2765",10,13,18,0,NA,NA,0,NA,0.1,0.2,3,0,0,"4","Strategic","4-10-13","4-10-18",1
"2766",10,14,5,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-10-14","4-10-5",1
"2767",10,15,7,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-10-15","4-10-7",1
"2768",10,16,8,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-10-16","4-10-8",1
"2769",10,17,6,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-10-17","4-10-6",1
"2770",10,18,13,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-10-18","4-10-13",1
"2771",10,19,4,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-10-19","4-10-4",1
"2772",10,20,11,1,0,0,NA,1,0,0,NA,NA,0,"4","Strategic","4-10-20","4-10-11",1
"2773",10,21,1,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-10-21","4-10-1",1
"2774",10,22,10,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-10-22","4-10-10",1
"2775",10,23,3,1,1,1,NA,1,0,0,NA,NA,0,"4","Strategic","4-10-23","4-10-3",1
"2776",10,24,12,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-10-24","4-10-12",1
"2777",10,25,9,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-10-25","4-10-9",1
"2778",10,26,2,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-10-26","4-10-2",1
"2779",11,1,20,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-11-1","4-11-20",1
"2780",11,2,24,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-11-2","4-11-24",1
"2781",11,3,18,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-11-3","4-11-18",1
"2782",11,4,26,1,0,0,NA,1,0,0,NA,NA,0,"4","Strategic","4-11-4","4-11-26",1
"2783",11,5,19,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-11-5","4-11-19",1
"2784",11,6,15,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-11-6","4-11-15",1
"2785",11,7,23,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-11-7","4-11-23",1
"2786",11,8,22,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-11-8","4-11-22",1
"2787",11,9,14,1,1,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-11-9","4-11-14",1
"2788",11,10,17,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-11-10","4-11-17",1
"2789",11,11,21,1,1,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-11-11","4-11-21",1
"2790",11,12,25,1,1,0,NA,1,0,0,NA,NA,0,"4","Strategic","4-11-12","4-11-25",1
"2791",11,13,16,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-11-13","4-11-16",1
"2792",11,14,9,0,NA,NA,0,NA,0.1,0.2,3,1,0,"4","Strategic","4-11-14","4-11-9",1
"2793",11,15,6,0,NA,NA,0,NA,0.1,0.2,3,0,0,"4","Strategic","4-11-15","4-11-6",1
"2794",11,16,13,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-11-16","4-11-13",1
"2795",11,17,10,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-11-17","4-11-10",1
"2796",11,18,3,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-11-18","4-11-3",1
"2797",11,19,5,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-11-19","4-11-5",1
"2798",11,20,1,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-11-20","4-11-1",1
"2799",11,21,11,0,NA,NA,1,NA,0.4,0.4,3,1,0,"4","Strategic","4-11-21","4-11-11",1
"2800",11,22,8,0,NA,NA,0,NA,0.2,0.3,2,1,0,"4","Strategic","4-11-22","4-11-8",1
"2801",11,23,7,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-11-23","4-11-7",1
"2802",11,24,2,0,NA,NA,1,NA,0.4,0.4,3,0,0,"4","Strategic","4-11-24","4-11-2",1
"2803",11,25,12,0,NA,NA,0,NA,0.2,0.3,3,0,0,"4","Strategic","4-11-25","4-11-12",1
"2804",11,26,4,0,NA,NA,1,NA,0.8,0.2,2,0,0,"4","Strategic","4-11-26","4-11-4",1
"2805",12,1,14,0,NA,NA,1,NA,0.8,0.2,2,0,0,"4","Strategic","4-12-1","4-12-14",1
"2806",12,2,22,0,NA,NA,1,NA,0.4,0.4,2,1,0,"4","Strategic","4-12-2","4-12-22",1
"2807",12,3,23,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-12-3","4-12-23",1
"2808",12,4,19,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-12-4","4-12-19",1
"2809",12,5,24,0,NA,NA,1,NA,0.4,0.4,2,1,0,"4","Strategic","4-12-5","4-12-24",1
"2810",12,6,16,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-12-6","4-12-16",1
"2811",12,7,25,0,NA,NA,1,NA,0.4,0.4,3,1,0,"4","Strategic","4-12-7","4-12-25",1
"2812",12,8,18,0,NA,NA,1,NA,0.4,0.4,3,0,0,"4","Strategic","4-12-8","4-12-18",1
"2813",12,9,20,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-12-9","4-12-20",1
"2814",12,10,21,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-12-10","4-12-21",1
"2815",12,11,15,0,NA,NA,1,NA,0.4,0.4,2,1,0,"4","Strategic","4-12-11","4-12-15",1
"2816",12,12,17,0,NA,NA,0,NA,0.1,0.2,2,1,0,"4","Strategic","4-12-12","4-12-17",1
"2817",12,13,26,0,NA,NA,0,NA,0.1,0.2,3,1,0,"4","Strategic","4-12-13","4-12-26",1
"2818",12,14,1,1,1,1,NA,1,0,0,NA,NA,0,"4","Strategic","4-12-14","4-12-1",1
"2819",12,15,11,1,1,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-12-15","4-12-11",1
"2820",12,16,6,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-12-16","4-12-6",1
"2821",12,17,12,1,1,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-12-17","4-12-12",1
"2822",12,18,8,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-12-18","4-12-8",1
"2823",12,19,4,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-12-19","4-12-4",1
"2824",12,20,9,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-12-20","4-12-9",1
"2825",12,21,10,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-12-21","4-12-10",1
"2826",12,22,2,1,1,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-12-22","4-12-2",1
"2827",12,23,3,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-12-23","4-12-3",1
"2828",12,24,5,1,1,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-12-24","4-12-5",1
"2829",12,25,7,1,1,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-12-25","4-12-7",1
"2830",12,26,13,1,0,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-12-26","4-12-13",1
"2831",13,1,18,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-13-1","4-13-18",1
"2832",13,2,20,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-13-2","4-13-20",1
"2833",13,3,26,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-13-3","4-13-26",1
"2834",13,4,24,1,1,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-13-4","4-13-24",1
"2835",13,5,16,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-13-5","4-13-16",1
"2836",13,6,23,1,1,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-13-6","4-13-23",1
"2837",13,7,15,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-13-7","4-13-15",1
"2838",13,8,17,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-13-8","4-13-17",1
"2839",13,9,22,1,1,0,NA,1,0,0,NA,NA,1,"4","Strategic","4-13-9","4-13-22",1
"2840",13,10,19,1,1,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-13-10","4-13-19",1
"2841",13,11,14,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-13-11","4-13-14",1
"2842",13,12,21,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-13-12","4-13-21",1
"2843",13,13,25,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-13-13","4-13-25",1
"2844",13,14,11,0,NA,NA,1,NA,0.8,0.2,2,1,0,"4","Strategic","4-13-14","4-13-11",1
"2845",13,15,7,0,NA,NA,1,NA,0.8,0.2,2,1,0,"4","Strategic","4-13-15","4-13-7",1
"2846",13,16,5,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-13-16","4-13-5",1
"2847",13,17,8,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-13-17","4-13-8",1
"2848",13,18,1,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-13-18","4-13-1",1
"2849",13,19,10,0,NA,NA,1,NA,0.4,0.4,1,1,0,"4","Strategic","4-13-19","4-13-10",1
"2850",13,20,2,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-13-20","4-13-2",1
"2851",13,21,12,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-13-21","4-13-12",1
"2852",13,22,9,0,NA,NA,0,NA,0.2,0.3,2,1,0,"4","Strategic","4-13-22","4-13-9",1
"2853",13,23,6,0,NA,NA,1,NA,0.4,0.4,2,1,0,"4","Strategic","4-13-23","4-13-6",1
"2854",13,24,4,0,NA,NA,1,NA,0.4,0.4,2,1,0,"4","Strategic","4-13-24","4-13-4",1
"2855",13,25,13,0,NA,NA,0,NA,0.1,0.2,3,0,0,"4","Strategic","4-13-25","4-13-13",1
"2856",13,26,3,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-13-26","4-13-3",1
"2857",14,1,21,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-14-1","4-14-21",1
"2858",14,2,26,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-14-2","4-14-26",1
"2859",14,3,14,0,NA,NA,1,NA,0.8,0.2,1,0,0,"4","Strategic","4-14-3","4-14-14",1
"2860",14,4,24,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-14-4","4-14-24",1
"2861",14,5,15,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-14-5","4-14-15",1
"2862",14,6,19,0,NA,NA,1,NA,0.8,0.2,2,1,0,"4","Strategic","4-14-6","4-14-19",1
"2863",14,7,23,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-14-7","4-14-23",1
"2864",14,8,22,0,NA,NA,1,NA,0.4,0.4,2,1,0,"4","Strategic","4-14-8","4-14-22",1
"2865",14,9,25,0,NA,NA,1,NA,0.8,0.2,2,0,0,"4","Strategic","4-14-9","4-14-25",1
"2866",14,10,18,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-14-10","4-14-18",1
"2867",14,11,20,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-14-11","4-14-20",1
"2868",14,12,16,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-14-12","4-14-16",1
"2869",14,13,17,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-14-13","4-14-17",1
"2870",14,14,3,1,1,0,NA,1,0,0,NA,NA,0,"4","Strategic","4-14-14","4-14-3",1
"2871",14,15,5,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-14-15","4-14-5",1
"2872",14,16,12,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-14-16","4-14-12",1
"2873",14,17,13,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-14-17","4-14-13",1
"2874",14,18,10,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-14-18","4-14-10",1
"2875",14,19,6,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-14-19","4-14-6",1
"2876",14,20,11,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-14-20","4-14-11",1
"2877",14,21,1,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-14-21","4-14-1",1
"2878",14,22,8,1,1,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-14-22","4-14-8",1
"2879",14,23,7,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-14-23","4-14-7",1
"2880",14,24,4,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-14-24","4-14-4",1
"2881",14,25,9,1,1,1,NA,1,0,0,NA,NA,0,"4","Strategic","4-14-25","4-14-9",1
"2882",14,26,2,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-14-26","4-14-2",1
"2883",15,1,23,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-15-1","4-15-23",1
"2884",15,2,25,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-15-2","4-15-25",1
"2885",15,3,21,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-15-3","4-15-21",1
"2886",15,4,17,1,0,0,NA,1,0,0,NA,NA,0,"4","Strategic","4-15-4","4-15-17",1
"2887",15,5,19,1,0,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-15-5","4-15-19",1
"2888",15,6,24,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-15-6","4-15-24",1
"2889",15,7,14,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-15-7","4-15-14",1
"2890",15,8,26,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-15-8","4-15-26",1
"2891",15,9,18,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-15-9","4-15-18",1
"2892",15,10,16,1,0,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-15-10","4-15-16",1
"2893",15,11,20,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-15-11","4-15-20",1
"2894",15,12,15,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-15-12","4-15-15",1
"2895",15,13,22,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-15-13","4-15-22",1
"2896",15,14,7,0,NA,NA,0,NA,0.1,0.2,2,0,0,"4","Strategic","4-15-14","4-15-7",1
"2897",15,15,12,0,NA,NA,0,NA,0.1,0.2,3,0,0,"4","Strategic","4-15-15","4-15-12",1
"2898",15,16,10,0,NA,NA,0,NA,0.1,0.2,2,1,0,"4","Strategic","4-15-16","4-15-10",1
"2899",15,17,4,0,NA,NA,1,NA,0.8,0.2,1,0,0,"4","Strategic","4-15-17","4-15-4",1
"2900",15,18,9,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-15-18","4-15-9",1
"2901",15,19,5,0,NA,NA,1,NA,0.4,0.4,3,1,0,"4","Strategic","4-15-19","4-15-5",1
"2902",15,20,11,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-15-20","4-15-11",1
"2903",15,21,3,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-15-21","4-15-3",1
"2904",15,22,13,0,NA,NA,0,NA,0.1,0.2,2,0,0,"4","Strategic","4-15-22","4-15-13",1
"2905",15,23,1,0,NA,NA,0,NA,0.1,0.2,3,0,0,"4","Strategic","4-15-23","4-15-1",1
"2906",15,24,6,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-15-24","4-15-6",1
"2907",15,25,2,0,NA,NA,0,NA,0.1,0.2,3,0,0,"4","Strategic","4-15-25","4-15-2",1
"2908",15,26,8,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-15-26","4-15-8",1
"2909",16,1,19,0,NA,NA,1,NA,0.8,0.2,2,1,0,"4","Strategic","4-16-1","4-16-19",1
"2910",16,2,14,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-16-2","4-16-14",1
"2911",16,3,25,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-16-3","4-16-25",1
"2912",16,4,22,0,NA,NA,1,NA,0.4,0.4,3,0,0,"4","Strategic","4-16-4","4-16-22",1
"2913",16,5,15,0,NA,NA,1,NA,0.4,0.4,2,1,0,"4","Strategic","4-16-5","4-16-15",1
"2914",16,6,26,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-16-6","4-16-26",1
"2915",16,7,16,0,NA,NA,1,NA,0.4,0.4,2,1,0,"4","Strategic","4-16-7","4-16-16",1
"2916",16,8,21,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-16-8","4-16-21",1
"2917",16,9,23,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-16-9","4-16-23",1
"2918",16,10,17,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-16-10","4-16-17",1
"2919",16,11,24,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-16-11","4-16-24",1
"2920",16,12,18,0,NA,NA,0,NA,0.1,0.2,3,0,0,"4","Strategic","4-16-12","4-16-18",1
"2921",16,13,20,0,NA,NA,1,NA,0.4,0.4,2,0,0,"4","Strategic","4-16-13","4-16-20",1
"2922",16,14,2,1,0,1,NA,0,0,0,NA,NA,0,"4","Strategic","4-16-14","4-16-2",1
"2923",16,15,5,1,1,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-16-15","4-16-5",1
"2924",16,16,7,1,1,0,NA,0,0,0,NA,NA,1,"4","Strategic","4-16-16","4-16-7",1
"2925",16,17,10,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-16-17","4-16-10",1
"2926",16,18,12,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-16-18","4-16-12",1
"2927",16,19,1,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-16-19","4-16-1",1
"2928",16,20,13,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-16-20","4-16-13",1
"2929",16,21,8,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-16-21","4-16-8",1
"2930",16,22,4,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-16-22","4-16-4",1
"2931",16,23,9,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-16-23","4-16-9",1
"2932",16,24,11,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-16-24","4-16-11",1
"2933",16,25,3,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-16-25","4-16-3",1
"2934",16,26,6,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-16-26","4-16-6",1
"2935",17,1,20,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-17-1","4-17-20",1
"2936",17,2,21,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-17-2","4-17-21",1
"2937",17,3,26,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-17-3","4-17-26",1
"2938",17,4,15,1,0,0,NA,1,0,0,NA,NA,0,"4","Strategic","4-17-4","4-17-15",1
"2939",17,5,19,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-17-5","4-17-19",1
"2940",17,6,23,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-17-6","4-17-23",1
"2941",17,7,18,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-17-7","4-17-18",1
"2942",17,8,14,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-17-8","4-17-14",1
"2943",17,9,17,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-17-9","4-17-17",1
"2944",17,10,24,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-17-10","4-17-24",1
"2945",17,11,16,1,1,1,NA,1,0,0,NA,NA,1,"4","Strategic","4-17-11","4-17-16",1
"2946",17,12,22,1,1,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-17-12","4-17-22",1
"2947",17,13,25,1,0,0,NA,0,0,0,NA,NA,0,"4","Strategic","4-17-13","4-17-25",1
"2948",17,14,8,0,NA,NA,0,NA,0.1,0.2,3,0,0,"4","Strategic","4-17-14","4-17-8",1
"2949",17,15,4,0,NA,NA,0,NA,0.2,0.3,3,0,0,"4","Strategic","4-17-15","4-17-4",1
"2950",17,16,11,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-17-16","4-17-11",1
"2951",17,17,9,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-17-17","4-17-9",1
"2952",17,18,7,0,NA,NA,1,NA,0.4,0.4,3,0,0,"4","Strategic","4-17-18","4-17-7",1
"2953",17,19,5,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-17-19","4-17-5",1
"2954",17,20,1,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-17-20","4-17-1",1
"2955",17,21,2,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-17-21","4-17-2",1
"2956",17,22,12,0,NA,NA,0,NA,0.1,0.2,3,0,0,"4","Strategic","4-17-22","4-17-12",1
"2957",17,23,6,0,NA,NA,0,NA,0.1,0.2,3,0,0,"4","Strategic","4-17-23","4-17-6",1
"2958",17,24,10,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-17-24","4-17-10",1
"2959",17,25,13,0,NA,NA,0,NA,0.1,0.2,2,0,0,"4","Strategic","4-17-25","4-17-13",1
"2960",17,26,3,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-17-26","4-17-3",1
"2961",18,1,17,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-18-1","4-18-17",1
"2962",18,2,14,0,NA,NA,1,NA,0.8,0.2,1,0,0,"4","Strategic","4-18-2","4-18-14",1
"2963",18,3,21,0,NA,NA,1,NA,0.4,0.4,2,1,0,"4","Strategic","4-18-3","4-18-21",1
"2964",18,4,26,0,NA,NA,1,NA,0.4,0.4,1,0,0,"4","Strategic","4-18-4","4-18-26",1
"2965",18,5,16,0,NA,NA,1,NA,0.8,0.2,1,1,0,"4","Strategic","4-18-5","4-18-16",1
